ms_today;input_voltage;temp_mos_max;temp_mos_1;temp_mos_2;temp_mos_3;temp_motor;current_motor;current_in;d_axis_current;q_axis_current;erpm;duty_cycle;amp_hours_used;amp_hours_charged;watt_hours_used;watt_hours_charged;tachometer;tachometer_abs;encoder_position;fault_code;vesc_id;d_axis_voltage;q_axis_voltage;ms_today_setup;amp_hours_setup;amp_hours_charged_setup;watt_hours_setup;watt_hours_charged_setup;battery_level;battery_wh_tot;current_in_setup;current_motor_setup;speed_meters_per_sec;tacho_meters;tacho_abs_meters;num_vescs;ms_today_imu;roll;pitch;yaw;accX;accY;accZ;gyroX;gyroY;gyroZ;gnss_posTime;gnss_lat;gnss_lon;gnss_alt;gnss_gVel;gnss_vVel;gnss_hAcc;gnss_vAcc;
23544997;47.8;54.3;0;0;0;-77;49.81;16.56;0.11;49.84;5738;0.394;1.0691;0.1279;52.0221;6.3603;628820;637380;31.248;0;61;-1.018;10.317;23544906;1.0687;0.1279;52.0026;6.3603;0.836;397.627;15.33;49.69;2.931;3225.3;3269.21;1;23544906;-0.0101281;0.0726896;0.279956;-0.770504;-0.250692;0.992982;-16.7686;3.24878;20.4723;23543999;-37.71101465;145.03612032;83.54205570;1.83643204;0.00000000;4.74124964;3.36824715;
23545055;48.2;54.4;0;0;0;-77.5;49.07;16.25;-0.33;48.89;5887;0.387;1.0694;0.1279;52.0358;6.3603;628856;637416;59.1592;0;61;-0.966;10.588;23544997;1.0691;0.1279;52.0221;6.3603;0.834;396.909;19.11;57.6;2.943;3225.56;3269.47;1;23544997;0.0151621;0.0577983;0.249376;0.0426558;0.258483;1.03055;-7.56828;-6.47486;27.4541;23544999;-37.71103644;145.03613169;83.63973000;2.28383947;0.00000000;4.74212076;3.36702061;
23545149;47.9;54.4;0;0;0;-78.9;52.12;18.23;0.18;52.18;6143;0.402;1.0698;0.1279;52.0571;6.3603;628912;637472;102.765;0;61;-1.311;11.117;23545056;1.0694;0.1279;52.0358;6.3603;0.833;396.451;13.87;41.29;3.022;3225.75;3269.66;1;23545086;0.00823905;0.0761296;0.217364;-0.191373;-0.133048;1.0246;-40.4529;-16.6127;29.655;23544999;-37.71103644;145.03613169;83.63973000;2.28383947;0.00000000;4.74212076;3.36702061;
23545205;47.7;54.4;0;0;0;-80.5;42.23;14.25;0.16;42.28;6207;0.449;1.07;0.1279;52.0684;6.3603;628949;637509;132.09;0;61;-0.735;10.738;23545149;1.0698;0.1279;52.0571;6.3603;0.831;395.559;17.81;51.36;3.152;3226.03;3269.94;1;23545150;0.0674316;0.0728238;0.171931;-0.467581;0.131837;1.02631;-23.2818;9.71134;23.1125;23544999;-37.71103644;145.03613169;83.63973000;2.28383947;0.00000000;4.74212076;3.36702061;
23545297;48.1;54.5;0;0;0;-81;58.8;21.07;-0.27;58.67;6260;0.401;1.0706;0.1279;52.0941;6.3603;629005;637565;175.838;0;61;-1.766;11.33;23545205;1.07;0.1279;52.0684;6.3603;0.831;395.282;22.95;60.96;3.185;3226.23;3270.14;1;23545235;0.106516;0.0577758;0.155601;0.481037;-1.00201;1.00841;-6.14156;-0.56593;9.26168;23544999;-37.71103644;145.03613169;83.63973000;2.28383947;0.00000000;4.74212076;3.36702061;
23545353;47.5;54.5;0;0;0;-81.6;56.06;21.11;0.56;56.23;6486;0.44;1.0709;0.1279;52.11;6.3603;629045;637605;206.678;0;61;-1.832;11.862;23545297;1.0706;0.1279;52.0941;6.3603;0.828;394.031;14.3;41.5;3.212;3226.52;3270.43;1;23545298;0.147579;0.0842855;0.153217;-0.0512249;-0.272771;1.02172;-52.846;-16.198;-10.5789;23544999;-37.71103644;145.03613169;83.63973000;2.28383947;0.00000000;4.74212076;3.36702061;
23545448;48.7;54.5;0;0;0;-82.8;38.8;13.9;-0.69;38.49;6775;0.372;1.0713;0.1279;52.1285;6.3603;629107;637667;254.981;0;61;-0.837;11.266;23545354;1.0709;0.1279;52.11;6.3603;0.827;393.277;22.74;60.61;3.327;3226.72;3270.63;1;23545384;0.179547;0.0819879;0.184122;-0.364475;0.0652943;1.0282;15.0887;-1.0777;-26.9451;23544999;-37.71103644;145.03613169;83.63973000;2.28383947;0.00000000;4.74212076;3.36702061;
23545504;48.3;54.5;0;0;0;-82.9;32.18;11.37;0.32;32.33;6853;0.378;1.0715;0.1279;52.137;6.3603;629149;637709;287.431;0;61;-0.477;11.281;23545448;1.0713;0.1279;52.1285;6.3603;0.826;392.836;4.98;14.62;3.476;3227.04;3270.95;1;23545448;0.153818;0.0954832;0.215532;0.580215;0.0558806;0.965043;-10.6134;11.7536;-32.0429;23544999;-37.71103644;145.03613169;83.63973000;2.28383947;0.00000000;4.74212076;3.36702061;
23545597;47.9;54.6;0;0;0;-83.5;30.35;10.19;0.25;30.44;6599;0.41;1.0717;0.1279;52.1487;6.3603;629207;637767;333.022;0;61;-0.266;10.635;23545505;1.0715;0.1279;52.137;6.3603;0.826;392.835;10.02;31.98;3.514;3227.25;3271.16;1;23545505;0.1336;0.0831876;0.24623;-0.0885292;0.313223;0.953721;24.4766;39.1866;-19.9422;23544999;-37.71103644;145.03613169;83.63973000;2.28383947;0.00000000;4.74212076;3.36702061;
23545653;48.3;54.6;0;0;0;-83.3;46.08;15.83;-0.47;45.86;6481;0.363;1.072;0.1279;52.1621;6.3603;629246;637806;3.1788;0;61;-1;10.989;23545598;1.0717;0.1279;52.1487;6.3603;0.826;392.953;18.2;52.37;3.383;3227.55;3271.46;1;23545598;0.13159;0.0743767;0.288243;-0.260162;-0.410909;0.985448;29.1858;0.107274;-36.2386;23544999;-37.71103644;145.03613169;83.63973000;2.28383947;0.00000000;4.74212076;3.36702061;
23545749;48.6;54.7;0;0;0;-80.7;22.6;7.14;-0.12;22.51;6465;0.357;1.0722;0.1279;52.1713;6.3603;629304;637864;48.5104;0;61;0.151;10.151;23545655;1.072;0.1279;52.1621;6.3603;0.825;392.575;8.83;28.86;3.324;3227.75;3271.66;1;23545655;0.0966465;0.0913122;0.328321;-0.328424;0.318946;0.323071;32.0733;4.56514;-40.2386;23544999;-37.71103644;145.03613169;83.63973000;2.28383947;0.00000000;4.74212076;3.36702061;
23545804;48.2;54.7;0;0;0;-80.4;26.89;8.61;0.38;27.1;6344;0.399;1.0723;0.1279;52.1775;6.3603;629341;637901;77.5323;0;61;-0.038;10.144;23545749;1.0722;0.1279;52.1713;6.3603;0.826;392.983;5.97;19.3;3.316;3228.05;3271.95;1;23545749;0.0234611;0.0819552;0.369213;0.00089782;0.493536;0.990917;11.32;18.6553;-11.3375;23544999;-37.71103644;145.03613169;83.63973000;2.28383947;0.00000000;4.74212076;3.36702061;
23545898;48.4;54.7;0;0;0;-80.4;44.35;14.8;-0.17;44.25;6176;0.356;1.0727;0.1279;52.1957;6.3603;629396;637956;120.625;0;61;-0.812;10.622;23545805;1.0723;0.1279;52.1775;6.3603;0.826;393.204;14.46;42.54;3.254;3228.24;3272.15;1;23545805;0.0160177;0.0662863;0.380772;0.048351;-0.378562;1.00524;16.5536;0.0992733;-10.8832;23544999;-37.71103644;145.03613169;83.63973000;2.28383947;0.00000000;4.74212076;3.36702061;
23545953;47.6;54.7;0;0;0;-78;47.81;17.15;0.77;48.11;6302;0.438;1.0729;0.1279;52.2081;6.3603;629435;637995;150.418;0;61;-1.188;11.21;23545898;1.0727;0.1279;52.1957;6.3603;0.825;392.765;8.52;28.37;3.167;3228.52;3272.43;1;23545898;-0.01939;0.0861468;0.394949;-0.317233;0.128232;1.03681;6.10204;-18.8918;-7.54618;23544999;-37.71103644;145.03613169;83.63973000;2.28383947;0.00000000;4.74212076;3.36702061;
23546049;48.1;54.7;0;0;0;-77.4;34.37;11.71;-0.32;34.22;6538;0.402;1.0733;0.1279;52.223;6.3603;629494;638054;196.706;0;61;-0.481;10.793;23545955;1.0729;0.1279;52.2081;6.3603;0.825;392.35;22.08;59.78;3.234;3228.72;3272.63;1;23545955;-0.0241325;0.0694473;0.400842;-0.452224;-0.328107;1.04572;46.4774;-8.18445;5.26;23546000;-37.71106126;145.03614732;84.00429804;2.67554674;0.00000000;4.74480418;3.36323807;
23546105;48.5;54.8;0;0;0;-78.6;38.23;12.98;-0.39;38.02;6508;0.357;1.0735;0.1279;52.2341;6.3603;629533;638093;227.37;0;61;-0.621;10.851;23546081;1.0733;0.1279;52.223;6.3603;0.824;392.261;13.53;40.07;3.353;3229.03;3272.93;1;23546082;-0.0693669;0.0708724;0.377959;0.334993;-0.493565;1.00752;13.3162;10.3879;21.2105;23546000;-37.71106126;145.03614732;84.00429804;2.67554674;0.00000000;4.74480418;3.36323807;
23546200;47.4;54.8;0;0;0;-80.2;50.91;19.12;0.76;51.18;6489;0.465;1.0739;0.1279;52.255;6.3603;629591;638151;271.944;0;61;-1.565;11.384;23546134;1.0735;0.1279;52.2367;6.3603;0.824;392.27;11.78;34.95;3.283;3229.32;3273.23;1;23546134;-0.0678018;0.0687326;0.329848;0.386051;0.631409;0.995098;-73.4705;-31.2723;33.7321;23546000;-37.71106126;145.03614732;84.00429804;2.67554674;0.00000000;4.74480418;3.36323807;
23546254;48.3;54.8;0;0;0;-80.4;46.22;16.61;-0.94;45.84;6663;0.397;1.0742;0.1279;52.2698;6.3603;629632;638192;303.695;0;61;-1.215;11.428;23546233;1.0741;0.1279;52.2642;6.3603;0.822;390.89;15;44.36;3.365;3229.62;3273.53;1;23546233;0.015385;0.0742406;0.289169;-0.250922;0.140257;1.02482;-40.2246;-3.37366;31.7154;23546000;-37.71106126;145.03614732;84.00429804;2.67554674;0.00000000;4.74480418;3.36323807;
23546349;48;54.8;0;0;0;-81.9;39.87;14.15;0.2;39.98;6641;0.405;1.0746;0.1279;52.2863;6.3603;629692;638252;350.694;0;61;-0.819;11.269;23546316;1.0744;0.1279;52.2796;6.3603;0.821;390.71;18.62;51.85;3.468;3229.94;3273.85;1;23546316;0.0566338;0.0609525;0.238557;-0.314637;-0.219654;0.998295;-18.858;10.3671;28.8411;23546000;-37.71106126;145.03614732;84.00429804;2.67554674;0.00000000;4.74480418;3.36323807;
23546404;47.5;54.8;0;0;0;-82.3;66.58;25.84;0.43;66.7;6591;0.463;1.075;0.1279;52.306;6.3603;629732;638292;21.7037;0;61;-2.559;12.168;23546316;1.0744;0.1279;52.2796;6.3603;0.821;390.71;18.62;51.85;3.468;3229.94;3273.85;1;23546316;0.0566338;0.0609525;0.238557;-0.314637;-0.219654;0.998295;-18.858;10.3671;28.8411;23546000;-37.71106126;145.03614732;84.00429804;2.67554674;0.00000000;4.74480418;3.36323807;
23546499;47.4;54.9;0;0;0;-85;74.93;31.03;0.13;74.89;6919;0.456;1.0758;0.1279;52.3423;6.3603;629794;638354;70.449;0;61;-3.539;12.92;23546404;1.075;0.1279;52.306;6.3603;0.819;389.473;24.78;63.39;3.382;3230.24;3274.15;1;23546405;0.124216;0.0580187;0.206849;-0.104972;-0.570761;1.03839;-20.9681;-28.0043;-0.845294;23546000;-37.71106126;145.03614732;84.00429804;2.67554674;0.00000000;4.74480418;3.36323807;
23546553;48.3;54.9;0;0;0;-85;40.97;15.31;-0.95;40.62;7162;0.42;1.076;0.1279;52.3561;6.3603;629838;638398;104.85;0;61;-1.071;11.961;23546499;1.0758;0.1279;52.3423;6.3603;0.814;387.334;22.63;59.72;3.55;3230.56;3274.47;1;23546499;0.0985315;0.061612;0.22079;-0.305779;0.251508;1.05906;13.1613;5.5334;-11.6084;23546000;-37.71106126;145.03614732;84.00429804;2.67554674;0.00000000;4.74480418;3.36323807;
23546649;48.3;54.9;0;0;0;-83.7;39.32;14.82;0;39.34;7182;0.406;1.0764;0.1279;52.3739;6.3603;629903;638463;155.691;0;61;-0.998;11.971;23546554;1.076;0.1279;52.3561;6.3603;0.813;387.036;10.13;28.58;3.673;3230.79;3274.7;1;23546555;0.0791917;0.082598;0.229384;-0.0689328;-0.15399;1.00701;-10.0675;11.932;-7.89511;23546000;-37.71106126;145.03614732;84.00429804;2.67554674;0.00000000;4.74480418;3.36323807;
23546704;47.8;54.9;0;0;0;-83.6;37.3;13.64;0.55;37.51;7046;0.455;1.0766;0.1279;52.3839;6.3603;629945;638505;188.236;0;61;-0.765;11.597;23546649;1.0764;0.1279;52.3739;6.3603;0.813;386.729;10.48;30.64;3.682;3231.12;3275.03;1;23546649;0.0720353;0.0705582;0.250122;0.465244;0.629533;0.98424;-34.2536;13.1615;-11.1343;23546000;-37.71106126;145.03614732;84.00429804;2.67554674;0.00000000;4.74480418;3.36323807;
23546799;48.1;55;0;0;0;-83;46.1;17.15;-0.25;45.98;7032;0.42;1.0771;0.1279;52.405;6.3603;630008;638568;237.381;0;61;-1.303;11.846;23546704;1.0766;0.1279;52.3839;6.3603;0.813;386.665;20.82;53.74;3.614;3231.34;3275.25;1;23546706;0.102175;0.0610286;0.263534;-0.07807;-0.746819;0.979858;-5.60756;1.46463;-19.1756;23546000;-37.71106126;145.03614732;84.00429804;2.67554674;0.00000000;4.74480418;3.36323807;
23546853;47.8;55;0;0;0;-84.6;50.21;19.6;0.25;50.27;7117;0.431;1.0774;0.1279;52.4202;6.3603;630051;638611;270.854;0;61;-1.709;12.337;23546799;1.0771;0.1279;52.405;6.3603;0.811;386.087;13.23;36.98;3.607;3231.66;3275.57;1;23546799;0.125436;0.0806229;0.301084;0.194773;-0.438983;0.980364;13.2096;-1.13771;-27.3222;23546000;-37.71106126;145.03614732;84.00429804;2.67554674;0.00000000;4.74480418;3.36323807;
23546949;47.8;55;0;0;0;-83.5;41.5;15.37;0;41.48;6957;0.431;1.0778;0.1279;52.4387;6.3603;630114;638674;319.549;0;61;-1.053;11.61;23546854;1.0774;0.1279;52.4202;6.3603;0.81;385.567;15.65;43.99;3.65;3231.88;3275.79;1;23546855;0.0993531;0.0757619;0.337725;-0.23717;0.646644;0.99436;64.5478;16.7565;-31.3033;23546000;-37.71106126;145.03614732;84.00429804;2.67554674;0.00000000;4.74480418;3.36323807;
23547004;47.3;55.1;0;0;0;-83.6;44.84;16.79;0.65;45.02;6915;0.515;1.078;0.1279;52.4511;6.3603;630155;638715;351.689;0;61;-1.186;11.751;23546950;1.0778;0.1279;52.4387;6.3603;0.81;385.231;18.01;48.51;3.568;3232.2;3276.11;1;23546950;0.0333066;0.0697538;0.358451;-0.201389;0.266209;0.995084;-20.9907;10.3371;-4.95626;23546000;-37.71106126;145.03614732;84.00429804;2.67554674;0.00000000;4.74480418;3.36323807;
23547101;47.9;55.1;0;0;0;-84.5;60.26;24.64;-0.45;60.06;7278;0.457;1.0787;0.1279;52.4813;6.3603;630221;638781;43.3087;0;61;-2.602;12.804;23547004;1.078;0.1279;52.4511;6.3603;0.809;384.937;30.64;71.19;3.548;3232.42;3276.32;1;23547005;0.0462472;0.066057;0.363878;-0.337335;-0.593661;0.996396;-14.2131;-25.7216;-9.80473;23547000;-37.71108853;145.03616058;84.22129579;2.98367093;0.00000000;4.74515820;3.36273857;
23547153;48.4;55.1;0;0;0;-83.8;35.54;13.57;-0.54;35.31;7466;0.421;1.0789;0.1279;52.4932;6.3603;630267;638827;78.9464;0;61;-0.837;12.195;23547101;1.0787;0.1279;52.4813;6.3603;0.806;383.57;16.87;43.02;3.734;3232.75;3276.66;1;23547101;-0.0397908;0.0827606;0.383392;0.0372442;0.0240004;1.01027;34.4443;-6.71521;-18.7712;23547000;-37.71108853;145.03616058;84.22129579;2.98367093;0.00000000;4.74515820;3.36273857;
23547249;48;55.1;0;0;0;-82.8;36.94;14.32;0.33;37.06;7501;0.459;1.0793;0.1279;52.5096;6.3603;630335;638895;131.747;0;61;-0.951;12.288;23547154;1.0789;0.1279;52.4932;6.3603;0.806;383.47;7.89;21.04;3.83;3232.99;3276.9;1;23547154;-0.0571489;0.088516;0.402359;0.257796;0.347498;0.972973;-2.73288;7.31554;-16.0572;23547000;-37.71108853;145.03616058;84.22129579;2.98367093;0.00000000;4.74515820;3.36273857;
23547304;47.2;55.2;0;0;0;-82.5;37.4;14.71;0.8;37.64;7459;0.532;1.0795;0.1279;52.5201;6.3603;630379;638939;166.465;0;61;-0.983;12.22;23547249;1.0793;0.1279;52.5096;6.3603;0.806;383.337;15.81;40.39;3.848;3233.33;3277.24;1;23547249;-0.0518023;0.0739231;0.421019;-0.225068;0.0663482;0.984608;9.63662;10.0425;-8.85972;23547000;-37.71108853;145.03616058;84.22129579;2.98367093;0.00000000;4.74515820;3.36273857;
23547402;47.5;55.2;0;0;0;-83.3;39.97;16.14;-0.14;39.79;7416;0.515;1.0799;0.1279;52.5397;6.3603;630445;639005;217.901;0;61;-1.375;12.015;23547304;1.0795;0.1279;52.5201;6.3603;0.805;383.26;31.62;71.71;3.826;3233.57;3277.47;1;23547306;-0.0566675;0.048196;0.431692;0.152589;-0.825642;0.999638;38.8786;-0.879434;-10.0963;23547000;-37.71108853;145.03616058;84.22129579;2.98367093;0.00000000;4.74515820;3.36273857;
23547453;47.8;55.2;0;0;0;-83.7;64.13;26.66;-0.51;63.87;7428;0.425;1.0803;0.1279;52.5614;6.3603;630490;639050;252.74;0;61;-2.995;13.015;23547402;1.0799;0.1279;52.5397;6.3603;0.805;382.908;28.91;65.49;3.805;3233.9;3277.81;1;23547402;-0.080581;0.0702047;0.444638;-0.326903;-0.704242;0.992811;15.2239;-43.3959;3.05712;23547000;-37.71108853;145.03616058;84.22129579;2.98367093;0.00000000;4.74515820;3.36273857;
23547550;47.3;55.2;0;0;0;-83.7;48.13;20.45;0.43;48.16;7351;0.491;1.0808;0.1279;52.5845;6.3603;630556;639116;304.122;0;61;-2.048;12.326;23547454;1.0803;0.1279;52.5614;6.3603;0.803;381.868;13.32;39.25;3.809;3234.13;3278.04;1;23547455;-0.084388;0.079795;0.451374;-0.552792;0.20012;-1.76544;58.721;26.1018;-11.4046;23547000;-37.71108853;145.03616058;84.22129579;2.98367093;0.00000000;4.74515820;3.36273857;
23547604;48.1;55.3;0;0;0;-84.2;52.56;21.07;-0.88;52.24;7415;0.455;1.0812;0.1279;52.6026;6.3603;630600;639160;338.725;0;61;-2.028;12.605;23547550;1.0808;0.1279;52.5845;6.3603;0.801;381.055;26.95;64.29;3.771;3234.47;3278.38;1;23547550;-0.0879268;0.0556194;0.457284;0.0889213;0.702102;1.04284;-5.75878;1.13985;10.4414;23547000;-37.71108853;145.03616058;84.22129579;2.98367093;0.00000000;4.74515820;3.36273857;
23547702;47.1;55.3;0;0;0;-83.6;58.58;25.53;0.7;58.74;7801;0.541;1.0818;0.1279;52.6314;6.3603;630671;639231;34.1601;0;61;-2.835;13.609;23547605;1.0812;0.1279;52.6026;6.3603;0.8;380.445;14.91;37.5;3.805;3234.7;3278.61;1;23547605;-0.0874567;0.0778737;0.45639;0.0805969;0.436685;1.04063;-26.9045;-22.9262;-5.33323;23547000;-37.71108853;145.03616058;84.22129579;2.98367093;0.00000000;4.74515820;3.36273857;
23547753;47.6;55.3;0;0;0;-84;45.93;19.66;-0.4;45.79;8068;0.548;1.0822;0.1279;52.6477;6.3603;630721;639281;72.7261;0;61;-1.946;13.456;23547702;1.0818;0.1279;52.6314;6.3603;0.797;379.106;29.65;63.71;4.006;3235.06;3278.97;1;23547702;-0.081562;0.0658175;0.477192;-0.521179;-0.30931;1.06561;69.5536;-10.3171;-18.4817;23547000;-37.71108853;145.03616058;84.22129579;2.98367093;0.00000000;4.74515820;3.36273857;
23547850;47.9;55.4;0;0;0;-84.8;53.15;22.91;-0.26;53.05;8050;0.483;1.0827;0.1279;52.6753;6.3603;630794;639354;129.35;0;61;-2.479;13.512;23547754;1.0822;0.1279;52.6477;6.3603;0.796;378.64;25.52;56.41;4.141;3235.32;3279.23;1;23547755;-0.127938;0.0636085;0.487436;0.732534;0.567417;1.02764;1.36843;0.218596;12.5429;23547000;-37.71108853;145.03616058;84.22129579;2.98367093;0.00000000;4.74515820;3.36273857;
23547903;47.1;55.4;0;0;0;-83.7;57.68;26.32;0.85;57.84;8257;0.542;1.0832;0.1279;52.6949;6.3603;630844;639404;168.331;0;61;-3.09;14.189;23547850;1.0827;0.1279;52.6753;6.3603;0.794;377.584;17.7;42.34;4.129;3235.69;3279.6;1;23547851;-0.0469106;0.087015;0.439474;-0.116288;-0.551692;1.01232;-83.8092;-15.9886;24.5843;23547000;-37.71108853;145.03616058;84.22129579;2.98367093;0.00000000;4.74515820;3.36273857;
23548000;48.4;55.4;0;0;0;-84.9;34.86;14.54;-0.99;34.38;8202;0.423;1.0836;0.1279;52.7145;6.3603;630918;639478;226.311;0;61;-1.202;12.95;23547904;1.0832;0.1279;52.6949;6.3603;0.792;376.673;27.85;60.21;4.238;3235.95;3279.85;1;23547906;0.0195282;0.0801813;0.431015;-0.923646;-0.234832;1.0276;35.6076;-2.45137;6.81601;23547000;-37.71108853;145.03616058;84.22129579;2.98367093;0.00000000;4.74515820;3.36273857;
23548054;47.7;55.4;0;0;0;-85.6;29.61;11.98;0.81;29.87;7967;0.471;1.0837;0.1279;52.7228;6.3603;630965;639525;262.752;0;61;-0.693;12.386;23548000;1.0836;0.1279;52.7145;6.3603;0.791;376.572;7.06;18.72;4.204;3236.33;3280.24;1;23548025;0.007373;0.0814773;0.409792;0.142197;0.03801;0.975333;-68.1036;-5.34601;-6.06109;23548000;-37.71111567;145.03617257;84.18892689;3.17979946;0.00000000;4.74476036;3.36329989;
23548150;47.9;55.5;0;0;0;-84;57.8;25.22;-0.13;57.7;8020;0.498;1.0844;0.1279;52.753;6.3603;631037;639597;318.672;0;61;-2.838;13.579;23548057;1.0837;0.1279;52.7228;6.3603;0.792;376.814;19.9;49.59;4.084;3236.57;3280.48;1;23548117;0.0729353;0.0780897;0.45763;-0.856062;0.432861;1.02433;23.62;-8.10243;-47.2841;23548000;-37.71111567;145.03617257;84.18892689;3.17979946;0.00000000;4.74476036;3.36329989;
23548235;48;55.5;0;0;0;-84.9;34.83;14.55;0;34.78;8066;0.525;1.0847;0.1279;52.7705;6.3603;631110;639670;15.9527;0;61;-1.111;12.944;23548151;1.0844;0.1279;52.753;6.3603;0.789;375.562;18.09;41.26;4.116;3236.93;3280.84;1;23548117;0.0729353;0.0780897;0.45763;-0.856062;0.432861;1.02433;23.62;-8.10243;-47.2841;23548000;-37.71111567;145.03617257;84.18892689;3.17979946;0.00000000;4.74476036;3.36329989;
23548325;47.9;55.6;0;0;0;-84.6;51.48;21.85;-0.1;51.38;7990;0.463;1.0851;0.1279;52.7878;6.3603;631158;639718;53.0705;0;61;-2.265;13.332;23548235;1.0847;0.1279;52.7705;6.3603;0.789;375.569;20.56;45.22;4.138;3237.32;3281.22;1;23548269;0.00731845;0.0786829;0.511476;-0.451378;-0.0976489;1.00358;-15.5804;-3.89893;-21.9523;23548000;-37.71111567;145.03617257;84.18892689;3.17979946;0.00000000;4.74476036;3.36329989;
23548417;47.9;55.6;0;0;0;-84.8;36.58;14.98;0.01;36.56;8081;0.494;1.0856;0.1279;52.8118;6.3603;631255;639815;128.94;0;61;-1.106;13.013;23548325;1.0851;0.1279;52.7878;6.3603;0.788;375.025;14.51;37.07;4.098;3237.56;3281.46;1;23548354;0.00164926;0.0812418;0.54703;-0.128299;-0.0692518;0.98615;23.1279;10.9881;-19.8872;23548000;-37.71111567;145.03617257;84.18892689;3.17979946;0.00000000;4.74476036;3.36329989;
23548505;48;55.6;0;0;0;-83.7;41.91;17.44;-0.03;41.85;8056;0.506;1.0861;0.1279;52.8328;6.3603;631327;639887;185.41;0;61;-1.516;13.119;23548418;1.0856;0.1279;52.8118;6.3603;0.788;375.003;17.13;40.32;4.145;3238.06;3281.97;1;23548451;-0.0195387;0.0675937;0.567795;0.226986;-0.170083;0.981118;26.1164;-9.41535;-13.4155;23548000;-37.71111567;145.03617257;84.18892689;3.17979946;0.00000000;4.74476036;3.36329989;
23548601;48.3;55.7;0;0;0;-80.9;46.29;20.04;-0.2;46.16;8158;0.493;1.0866;0.1279;52.8571;6.3603;631401;639961;242.904;0;61;-2.029;13.464;23548505;1.0861;0.1279;52.8328;6.3603;0.787;374.707;17.31;39.64;4.134;3238.43;3282.34;1;23548505;-0.0365974;0.0637982;0.587382;0.76646;0.745477;0.978512;-7.44838;-18.0279;-10.9919;23548000;-37.71111567;145.03617257;84.18892689;3.17979946;0.00000000;4.74476036;3.36329989;
23548655;48;55.7;0;0;0;-80.2;38.84;16.33;0.28;38.91;8203;0.481;1.0868;0.1279;52.8696;6.3603;631451;640011;281.822;0;61;-1.365;13.36;23548601;1.0866;0.1279;52.8571;6.3603;0.786;374.069;11.58;27.29;4.187;3238.81;3282.72;1;23548601;-0.0850265;0.0706501;0.58194;0.549322;1.058;0.996806;-46.2312;-1.98437;14.6323;23548000;-37.71111567;145.03617257;84.18892689;3.17979946;0.00000000;4.74476036;3.36329989;
23548752;48.4;55.7;0;0;0;-79.6;45.87;19.96;-0.29;45.69;8307;0.456;1.0873;0.1279;52.8941;6.3603;631526;640086;340.357;0;61;-2.006;13.636;23548655;1.0868;0.1279;52.8696;6.3603;0.786;373.976;15.17;36.82;4.207;3239.06;3282.97;1;23548655;-0.0550484;0.0712696;0.564521;0.13392;-0.299631;0.993018;24.2766;-9.42031;10.8241;23548000;-37.71111567;145.03617257;84.18892689;3.17979946;0.00000000;4.74476036;3.36329989;
23548805;48.7;55.7;0;0;0;-79;35.32;15.34;-0.3;35.01;8451;0.401;1.0876;0.1279;52.9068;6.3603;631578;640138;20.9005;0;61;-1.294;13.512;23548752;1.0873;0.1279;52.8941;6.3603;0.785;373.399;7.72;19.77;4.261;3239.45;3283.36;1;23548752;-0.0572197;0.0667442;0.553476;1.23708;0.470053;1.00568;54.4566;6.05249;21.9111;23548000;-37.71111567;145.03617257;84.18892689;3.17979946;0.00000000;4.74476036;3.36329989;
23548902;48;55.7;0;0;0;-82.5;46.67;20.6;0.47;46.71;8094;0.452;1.0881;0.1279;52.9298;6.3603;631650;640210;76.5052;0;61;-2.234;13.244;23548805;1.0876;0.1279;52.9068;6.3603;0.785;373.377;0.87;3.8;4.333;3239.72;3283.62;1;23548805;-0.0871322;0.0866189;0.535606;0.955304;1.28127;3.22189;-14.6931;18.0235;18.9574;23548000;-37.71111567;145.03617257;84.18892689;3.17979946;0.00000000;4.74476036;3.36329989;
23548955;47.6;55.8;0;0;0;-83.2;48.91;21.21;0.47;48.98;8120;0.516;1.0884;0.1279;52.9459;6.3603;631699;640259;114.864;0;61;-2.152;13.545;23548902;1.0881;0.1279;52.9298;6.3603;0.783;372.799;13.38;35.37;4.149;3240.09;3283.99;1;23548902;-0.0912535;0.0691889;0.469413;-0.471475;0.713375;1.05021;-4.64663;10.2654;43.7971;23548000;-37.71111567;145.03617257;84.18892689;3.17979946;0.00000000;4.74476036;3.36329989;
23549053;47.3;55.8;0;0;0;-81.9;61.94;29.13;0.23;61.94;8520;0.514;1.0891;0.1279;52.9796;6.3603;631776;640336;174.903;0;61;-3.678;14.531;23548955;1.0884;0.1279;52.9459;6.3603;0.783;372.358;21.25;50.08;4.166;3240.34;3284.24;1;23548957;0.0160222;0.0674692;0.430988;-0.439571;-0.754065;1.05306;-15.6673;-16.8578;29.9879;23549000;-37.71115030;145.03617684;84.18751534;3.56552009;0.00000000;4.74378640;3.36467348;
23549105;48.5;55.8;0;0;0;-81.8;29.48;12.56;-1.38;29.02;8785;0.47;1.0894;0.1279;52.9921;6.3603;631830;640390;217.342;0;61;-0.828;13.676;23549053;1.0891;0.1279;52.9796;6.3603;0.779;370.73;22.51;51.67;4.371;3240.73;3284.64;1;23549054;0.0742522;0.0722424;0.423288;-0.632051;0.656439;1.05993;-26.6541;0.472458;-13.4447;23549000;-37.71115030;145.03617684;84.18751534;3.56552009;0.00000000;4.74378640;3.36467348;
