Record,Time,Latitude,Longitude,Altitude,Speed,GForceX,GForceY,GForceZ,Lap,GyroX,GyroY,GyroZ
1976,2026-06-21T20:44:55.560Z,33.6520348,-117.3043141,390.2,26.43,-0.375,-0.008,1.002,0,-0.55,0.17,0.11
1977,2026-06-21T20:44:55.600Z,33.6520358,-117.3043170,390.2,26.10,-0.373,-0.008,0.999,0,-0.73,0.22,0.12
1978,2026-06-21T20:44:55.640Z,33.6520366,-117.3043198,390.2,25.32,-0.372,-0.010,0.994,0,-0.77,0.24,0.14
1979,2026-06-21T20:44:55.680Z,33.6520375,-117.3043226,390.3,25.06,-0.368,-0.014,0.987,0,-0.70,0.21,0.17
1980,2026-06-21T20:44:55.720Z,33.6520383,-117.3043253,390.3,24.51,-0.365,-0.016,0.980,0,-0.54,0.15,0.18
1981,2026-06-21T20:44:55.760Z,33.6520392,-117.3043279,390.3,23.99,-0.361,-0.017,0.978,0,-0.36,0.09,0.17
1982,2026-06-21T20:44:55.800Z,33.6520400,-117.3043306,390.2,23.64,-0.358,-0.017,0.980,0,-0.24,0.05,0.15
1983,2026-06-21T20:44:55.840Z,33.6520408,-117.3043331,390.2,23.26,-0.356,-0.016,0.983,0,-0.16,0.02,0.14
1984,2026-06-21T20:44:55.880Z,33.6520415,-117.3043356,390.3,22.63,-0.356,-0.015,0.990,0,-0.06,0.02,0.14
1985,2026-06-21T20:44:55.920Z,33.6520424,-117.3043381,390.3,22.50,-0.356,-0.013,0.996,0,-0.03,0.03,0.15
1986,2026-06-21T20:44:55.960Z,33.6520431,-117.3043405,390.3,21.84,-0.355,-0.010,1.001,0,-0.10,0.02,0.16
1987,2026-06-21T20:44:56.040Z,33.6520446,-117.3043452,390.3,21.05,-0.354,-0.007,1.002,0,-0.27,-0.03,0.15
1988,2026-06-21T20:44:56.080Z,33.6520453,-117.3043476,390.3,20.84,-0.351,-0.007,1.000,0,-0.42,-0.12,0.14
1989,2026-06-21T20:44:56.120Z,33.6520459,-117.3043498,390.3,20.17,-0.346,-0.008,0.994,0,-0.55,-0.19,0.15
1990,2026-06-21T20:44:56.160Z,33.6520466,-117.3043519,390.3,19.56,-0.342,-0.009,0.988,0,-0.61,-0.20,0.18
1991,2026-06-21T20:44:56.200Z,33.6520472,-117.3043540,390.3,19.25,-0.337,-0.011,0.983,0,-0.59,-0.19,0.22
1992,2026-06-21T20:44:56.240Z,33.6520479,-117.3043561,390.3,18.87,-0.328,-0.012,0.982,0,-0.51,-0.17,0.25
1993,2026-06-21T20:44:56.280Z,33.6520485,-117.3043582,390.3,18.66,-0.309,-0.012,0.986,0,-0.41,-0.23,0.29
1994,2026-06-21T20:44:56.320Z,33.6520491,-117.3043602,390.3,18.12,-0.280,-0.009,0.993,0,-0.22,-0.40,0.35
1995,2026-06-21T20:44:56.360Z,33.6520497,-117.3043621,390.3,17.88,-0.241,-0.005,1.000,0,-0.01,-0.61,0.46
1996,2026-06-21T20:44:56.400Z,33.6520503,-117.3043641,390.3,17.59,-0.200,0.001,1.004,0,0.17,-0.76,0.67
1997,2026-06-21T20:44:56.440Z,33.6520510,-117.3043660,390.3,17.76,-0.164,0.008,1.005,0,0.29,-0.79,0.97
1998,2026-06-21T20:44:56.480Z,33.6520517,-117.3043681,390.3,18.09,-0.139,0.015,1.002,0,0.24,-0.67,1.28
1999,2026-06-21T20:44:56.520Z,33.6520522,-117.3043700,390.3,17.41,-0.124,0.018,1.001,0,0.05,-0.47,1.55
2000,2026-06-21T20:44:56.560Z,33.6520528,-117.3043719,390.3,17.18,-0.117,0.016,0.999,0,-0.22,-0.24,1.73
2001,2026-06-21T20:44:56.600Z,33.6520534,-117.3043738,390.3,17.09,-0.114,0.011,0.998,0,-0.50,-0.03,1.81
2002,2026-06-21T20:44:56.640Z,33.6520540,-117.3043756,390.3,17.02,-0.112,0.005,0.998,0,-0.76,0.15,1.84
2003,2026-06-21T20:44:56.680Z,33.6520546,-117.3043775,390.3,16.92,-0.111,0.001,0.998,0,-0.93,0.30,1.83
2004,2026-06-21T20:44:56.720Z,33.6520551,-117.3043793,390.3,16.53,-0.111,-0.001,0.997,0,-0.98,0.36,1.82
2005,2026-06-21T20:44:56.760Z,33.6520555,-117.3043811,390.3,16.22,-0.110,-0.002,0.997,0,-0.92,0.30,1.82
2006,2026-06-21T20:44:56.800Z,33.6520560,-117.3043828,390.4,16.23,-0.109,0.000,0.997,0,-0.79,0.17,1.85
2007,2026-06-21T20:44:56.840Z,33.6520565,-117.3043847,390.4,16.48,-0.107,0.003,0.997,0,-0.63,0.00,1.93
2008,2026-06-21T20:44:56.880Z,33.6520570,-117.3043866,390.4,16.49,-0.104,0.007,0.997,0,-0.48,-0.11,2.08
2009,2026-06-21T20:44:56.920Z,33.6520576,-117.3043884,390.4,15.94,-0.101,0.012,0.998,0,-0.38,-0.11,2.28
2010,2026-06-21T20:44:56.960Z,33.6520581,-117.3043902,390.4,15.88,-0.095,0.015,0.998,0,-0.42,-0.10,2.49
2011,2026-06-21T20:44:57.040Z,33.6520591,-117.3043937,390.4,15.52,-0.088,0.017,0.997,0,-0.57,-0.11,2.69
2012,2026-06-21T20:44:57.080Z,33.6520595,-117.3043954,390.4,15.66,-0.081,0.017,0.996,0,-0.74,-0.15,2.84
2013,2026-06-21T20:44:57.120Z,33.6520599,-117.3043972,390.4,15.61,-0.074,0.013,0.996,0,-0.86,-0.20,2.96
2014,2026-06-21T20:44:57.160Z,33.6520604,-117.3043989,390.4,15.53,-0.067,0.007,0.998,0,-0.88,-0.25,3.04
2015,2026-06-21T20:44:57.200Z,33.6520609,-117.3044007,390.4,15.38,-0.062,0.002,1.000,0,-0.78,-0.24,3.09
2016,2026-06-21T20:44:57.240Z,33.6520613,-117.3044024,390.4,15.51,-0.059,0.000,1.003,0,-0.62,-0.20,3.11
2017,2026-06-21T20:44:57.280Z,33.6520619,-117.3044042,390.4,15.36,-0.056,0.000,1.004,0,-0.47,-0.17,3.08
2018,2026-06-21T20:44:57.320Z,33.6520623,-117.3044059,390.4,15.22,-0.054,0.002,1.004,0,-0.38,-0.18,3.03
2019,2026-06-21T20:44:57.360Z,33.6520627,-117.3044077,390.4,15.20,-0.051,0.004,1.002,0,-0.41,-0.22,2.98
2020,2026-06-21T20:44:57.400Z,33.6520631,-117.3044093,390.4,15.20,-0.049,0.004,1.001,0,-0.51,-0.22,2.91
2021,2026-06-21T20:44:57.440Z,33.6520636,-117.3044110,390.4,15.21,-0.047,0.000,1.000,0,-0.61,-0.18,2.81
2022,2026-06-21T20:44:57.480Z,33.6520640,-117.3044128,390.4,15.15,-0.046,-0.007,1.000,0,-0.75,-0.10,2.67
2023,2026-06-21T20:44:57.520Z,33.6520645,-117.3044145,390.4,15.03,-0.045,-0.013,1.000,0,-0.89,-0.03,2.45
2024,2026-06-21T20:44:57.560Z,33.6520649,-117.3044162,390.4,14.88,-0.045,-0.018,0.999,0,-0.98,0.00,2.20
2025,2026-06-21T20:44:57.600Z,33.6520654,-117.3044179,390.4,14.76,-0.045,-0.021,1.000,0,-1.01,-0.04,1.94
2026,2026-06-21T20:44:57.640Z,33.6520658,-117.3044195,390.4,14.73,-0.044,-0.022,1.002,0,-0.97,-0.11,1.72
2027,2026-06-21T20:44:57.680Z,33.6520661,-117.3044211,390.4,14.80,-0.043,-0.023,1.003,0,-0.84,-0.18,1.54
2028,2026-06-21T20:44:57.720Z,33.6520666,-117.3044229,390.4,14.80,-0.043,-0.024,1.006,0,-0.66,-0.25,1.40
2029,2026-06-21T20:44:57.760Z,33.6520669,-117.3044246,390.4,14.89,-0.041,-0.024,1.006,0,-0.49,-0.29,1.27
2030,2026-06-21T20:44:57.800Z,33.6520674,-117.3044263,390.4,14.71,-0.039,-0.024,1.002,0,-0.39,-0.29,1.11
2031,2026-06-21T20:44:57.840Z,33.6520679,-117.3044279,390.4,14.76,-0.037,-0.024,0.999,0,-0.38,-0.26,0.92
2032,2026-06-21T20:44:57.880Z,33.6520684,-117.3044296,390.4,14.67,-0.035,-0.025,0.996,0,-0.44,-0.21,0.70
2033,2026-06-21T20:44:57.920Z,33.6520689,-117.3044312,390.4,14.49,-0.031,-0.027,0.994,0,-0.53,-0.16,0.47
2034,2026-06-21T20:44:57.960Z,33.6520692,-117.3044328,390.4,14.55,-0.024,-0.031,0.995,0,-0.57,-0.13,0.24
2035,2026-06-21T20:44:58.040Z,33.6520701,-117.3044362,390.4,14.77,-0.013,-0.036,0.999,0,-0.54,-0.16,0.00
2036,2026-06-21T20:44:58.080Z,33.6520705,-117.3044379,390.4,14.50,0.000,-0.042,1.003,0,-0.46,-0.22,-0.26
2037,2026-06-21T20:44:58.120Z,33.6520710,-117.3044395,390.4,14.67,0.012,-0.048,1.005,0,-0.35,-0.30,-0.56
2038,2026-06-21T20:44:58.160Z,33.6520714,-117.3044412,390.4,14.84,0.025,-0.055,1.005,0,-0.31,-0.38,-0.94
2039,2026-06-21T20:44:58.200Z,33.6520719,-117.3044429,390.4,14.91,0.036,-0.062,1.002,0,-0.41,-0.40,-1.40
2040,2026-06-21T20:44:58.240Z,33.6520723,-117.3044446,390.5,14.88,0.044,-0.069,0.999,0,-0.59,-0.37,-1.95
2041,2026-06-21T20:44:58.280Z,33.6520728,-117.3044462,390.5,14.86,0.050,-0.078,0.997,0,-0.80,-0.32,-2.58
2042,2026-06-21T20:44:58.320Z,33.6520732,-117.3044479,390.5,15.01,0.054,-0.087,0.998,0,-0.97,-0.23,-3.25
2043,2026-06-21T20:44:58.360Z,33.6520737,-117.3044498,390.5,15.33,0.056,-0.098,0.999,0,-1.01,-0.13,-3.94
2044,2026-06-21T20:44:58.400Z,33.6520743,-117.3044515,390.5,15.49,0.057,-0.108,0.999,0,-0.91,-0.01,-4.61
2045,2026-06-21T20:44:58.440Z,33.6520748,-117.3044532,390.5,15.61,0.058,-0.116,0.997,0,-0.72,0.14,-5.27
2046,2026-06-21T20:44:58.480Z,33.6520754,-117.3044548,390.5,15.67,0.058,-0.120,0.993,0,-0.49,0.30,-5.89
2047,2026-06-21T20:44:58.520Z,33.6520760,-117.3044567,390.5,15.78,0.058,-0.121,0.990,0,-0.31,0.41,-6.50
2048,2026-06-21T20:44:58.560Z,33.6520766,-117.3044584,390.5,15.74,0.058,-0.119,0.988,0,-0.22,0.49,-7.09
2049,2026-06-21T20:44:58.600Z,33.6520773,-117.3044601,390.5,15.89,0.058,-0.116,0.987,0,-0.22,0.51,-7.63
2050,2026-06-21T20:44:58.640Z,33.6520779,-117.3044618,390.5,15.66,0.057,-0.113,0.990,0,-0.26,0.51,-8.10
2051,2026-06-21T20:44:58.680Z,33.6520786,-117.3044636,390.5,16.31,0.055,-0.113,0.994,0,-0.27,0.52,-8.48
2052,2026-06-21T20:44:58.720Z,33.6520792,-117.3044654,390.5,16.19,0.053,-0.113,0.998,0,-0.22,0.56,-8.80
2053,2026-06-21T20:44:58.760Z,33.6520799,-117.3044672,390.5,16.43,0.050,-0.114,1.003,0,-0.13,0.64,-9.03
2054,2026-06-21T20:44:58.800Z,33.6520806,-117.3044689,390.5,16.65,0.047,-0.114,1.006,0,0.00,0.72,-9.23
2055,2026-06-21T20:44:58.840Z,33.6520813,-117.3044706,390.5,16.34,0.043,-0.113,1.007,0,0.09,0.78,-9.42
2056,2026-06-21T20:44:58.880Z,33.6520821,-117.3044723,390.6,16.38,0.039,-0.111,1.005,0,0.10,0.76,-9.60
2057,2026-06-21T20:44:58.920Z,33.6520829,-117.3044740,390.6,16.43,0.033,-0.110,1.002,0,0.09,0.69,-9.77
2058,2026-06-21T20:44:58.960Z,33.6520836,-117.3044759,390.6,16.45,0.025,-0.110,0.997,0,0.11,0.65,-9.92
2059,2026-06-21T20:44:59.040Z,33.6520852,-117.3044794,390.6,16.71,0.015,-0.109,0.992,0,0.15,0.66,-10.05
2060,2026-06-21T20:44:59.080Z,33.6520860,-117.3044811,390.6,16.67,0.004,-0.107,0.986,0,0.20,0.69,-10.13
2061,2026-06-21T20:44:59.120Z,33.6520868,-117.3044828,390.6,16.49,-0.007,-0.104,0.982,0,0.23,0.76,-10.17
2062,2026-06-21T20:44:59.160Z,33.6520876,-117.3044845,390.6,16.36,-0.018,-0.100,0.980,0,0.20,0.84,-10.19
2063,2026-06-21T20:44:59.200Z,33.6520884,-117.3044862,390.6,16.61,-0.026,-0.096,0.980,0,0.13,0.90,-10.18
2064,2026-06-21T20:44:59.240Z,33.6520892,-117.3044879,390.6,16.46,-0.034,-0.094,0.983,0,0.01,0.93,-10.17
2065,2026-06-21T20:44:59.280Z,33.6520902,-117.3044896,390.6,16.52,-0.042,-0.094,0.987,0,-0.10,0.96,-10.17
2066,2026-06-21T20:44:59.320Z,33.6520909,-117.3044912,390.6,16.59,-0.050,-0.096,0.990,0,-0.21,0.99,-10.19
2067,2026-06-21T20:44:59.360Z,33.6520918,-117.3044929,390.6,16.43,-0.060,-0.101,0.994,0,-0.33,1.04,-10.25
2068,2026-06-21T20:44:59.400Z,33.6520926,-117.3044945,390.6,16.27,-0.072,-0.108,0.997,0,-0.45,1.07,-10.37
2069,2026-06-21T20:44:59.440Z,33.6520935,-117.3044960,390.6,16.23,-0.082,-0.118,0.999,0,-0.53,1.07,-10.59
2070,2026-06-21T20:44:59.480Z,33.6520944,-117.3044977,390.6,16.11,-0.091,-0.129,1.001,0,-0.58,1.05,-10.92
2071,2026-06-21T20:44:59.520Z,33.6520953,-117.3044991,390.5,15.92,-0.097,-0.140,1.002,0,-0.58,1.04,-11.37
2072,2026-06-21T20:44:59.560Z,33.6520962,-117.3045007,390.6,15.84,-0.101,-0.148,1.002,0,-0.55,1.07,-11.90
2073,2026-06-21T20:44:59.600Z,33.6520971,-117.3045022,390.6,16.02,-0.104,-0.155,1.001,0,-0.51,1.11,-12.46
2074,2026-06-21T20:44:59.640Z,33.6520981,-117.3045038,390.6,15.72,-0.106,-0.158,0.999,0,-0.47,1.14,-13.03
2075,2026-06-21T20:44:59.680Z,33.6520990,-117.3045051,390.5,15.50,-0.107,-0.161,0.995,0,-0.49,1.12,-13.60
2076,2026-06-21T20:44:59.720Z,33.6520999,-117.3045066,390.5,15.50,-0.107,-0.164,0.989,0,-0.55,1.03,-14.17
2077,2026-06-21T20:44:59.760Z,33.6521009,-117.3045080,390.6,15.37,-0.107,-0.168,0.982,0,-0.62,0.90,-14.78
2078,2026-06-21T20:44:59.800Z,33.6521019,-117.3045093,390.5,15.22,-0.107,-0.172,0.976,0,-0.72,0.79,-15.39
2079,2026-06-21T20:44:59.840Z,33.6521029,-117.3045106,390.5,15.24,-0.107,-0.176,0.973,0,-0.79,0.72,-15.99
2080,2026-06-21T20:44:59.880Z,33.6521039,-117.3045120,390.5,15.33,-0.107,-0.181,0.974,0,-0.76,0.67,-16.55
2081,2026-06-21T20:44:59.920Z,33.6521049,-117.3045133,390.5,14.99,-0.108,-0.186,0.980,0,-0.61,0.60,-17.05
2082,2026-06-21T20:44:59.960Z,33.6521060,-117.3045145,390.5,14.70,-0.107,-0.187,0.987,0,-0.27,0.49,-17.55
2083,2026-06-21T20:45:00.040Z,33.6521081,-117.3045168,390.5,15.07,-0.105,-0.182,0.993,0,0.15,0.42,-17.96
2084,2026-06-21T20:45:00.080Z,33.6521092,-117.3045182,390.5,14.95,-0.102,-0.173,0.997,0,0.57,0.40,-18.23
2085,2026-06-21T20:45:00.120Z,33.6521102,-117.3045194,390.5,14.82,-0.099,-0.161,0.998,0,0.90,0.43,-18.37
2086,2026-06-21T20:45:00.160Z,33.6521113,-117.3045206,390.5,14.76,-0.097,-0.149,0.997,0,1.06,0.46,-18.40
2087,2026-06-21T20:45:00.200Z,33.6521126,-117.3045217,390.5,14.67,-0.096,-0.139,0.995,0,0.97,0.47,-18.32
2088,2026-06-21T20:45:00.240Z,33.6521136,-117.3045228,390.5,14.71,-0.096,-0.134,0.994,0,0.73,0.41,-18.24
2089,2026-06-21T20:45:00.280Z,33.6521148,-117.3045239,390.5,14.58,-0.096,-0.134,0.994,0,0.40,0.31,-18.20
2090,2026-06-21T20:45:00.320Z,33.6521159,-117.3045250,390.5,14.35,-0.096,-0.136,0.995,0,0.03,0.24,-18.23
2091,2026-06-21T20:45:00.360Z,33.6521169,-117.3045261,390.5,14.26,-0.097,-0.142,0.995,0,-0.34,0.25,-18.33
2092,2026-06-21T20:45:00.400Z,33.6521181,-117.3045271,390.5,14.19,-0.098,-0.151,0.995,0,-0.64,0.35,-18.49
2093,2026-06-21T20:45:00.440Z,33.6521193,-117.3045281,390.5,14.18,-0.100,-0.162,0.994,0,-0.85,0.52,-18.73
2094,2026-06-21T20:45:00.480Z,33.6521204,-117.3045291,390.5,14.02,-0.102,-0.173,0.993,0,-0.96,0.69,-19.03
2095,2026-06-21T20:45:00.520Z,33.6521215,-117.3045300,390.5,14.04,-0.104,-0.181,0.992,0,-0.93,0.81,-19.35
2096,2026-06-21T20:45:00.560Z,33.6521227,-117.3045307,390.4,14.07,-0.106,-0.184,0.992,0,-0.81,0.85,-19.66
2097,2026-06-21T20:45:00.600Z,33.6521239,-117.3045317,390.4,13.64,-0.107,-0.182,0.993,0,-0.63,0.80,-19.94
2098,2026-06-21T20:45:00.640Z,33.6521250,-117.3045326,390.4,13.87,-0.107,-0.176,0.994,0,-0.43,0.69,-20.13
2099,2026-06-21T20:45:00.680Z,33.6521262,-117.3045335,390.4,13.49,-0.108,-0.169,0.993,0,-0.28,0.58,-20.25
2100,2026-06-21T20:45:00.720Z,33.6521272,-117.3045342,390.4,13.39,-0.107,-0.162,0.990,0,-0.22,0.51,-20.32
2101,2026-06-21T20:45:00.760Z,33.6521284,-117.3045350,390.4,13.73,-0.107,-0.158,0.987,0,-0.21,0.49,-20.35
2102,2026-06-21T20:45:00.800Z,33.6521296,-117.3045357,390.4,13.46,-0.107,-0.157,0.984,0,-0.18,0.50,-20.36
2103,2026-06-21T20:45:00.840Z,33.6521309,-117.3045365,390.4,13.14,-0.106,-0.157,0.982,0,-0.10,0.54,-20.35
2104,2026-06-21T20:45:00.880Z,33.6521321,-117.3045371,390.4,13.13,-0.106,-0.159,0.984,0,0.10,0.58,-20.31
2105,2026-06-21T20:45:00.920Z,33.6521332,-117.3045378,390.4,13.07,-0.106,-0.161,0.987,0,0.39,0.62,-20.26
2106,2026-06-21T20:45:00.960Z,33.6521344,-117.3045384,390.4,12.96,-0.107,-0.161,0.991,0,0.66,0.64,-20.24
2107,2026-06-21T20:45:01.040Z,33.6521367,-117.3045396,390.4,12.69,-0.109,-0.161,0.993,0,0.77,0.60,-20.33
2108,2026-06-21T20:45:01.080Z,33.6521378,-117.3045402,390.4,12.91,-0.110,-0.161,0.993,0,0.73,0.54,-20.51
2109,2026-06-21T20:45:01.120Z,33.6521392,-117.3045407,390.3,13.13,-0.111,-0.161,0.993,0,0.56,0.47,-20.76
2110,2026-06-21T20:45:01.160Z,33.6521404,-117.3045412,390.3,12.84,-0.111,-0.159,0.992,0,0.29,0.44,-21.02
2111,2026-06-21T20:45:01.200Z,33.6521416,-117.3045417,390.3,12.79,-0.109,-0.156,0.991,0,-0.01,0.47,-21.23
2112,2026-06-21T20:45:01.240Z,33.6521426,-117.3045422,390.3,12.73,-0.107,-0.151,0.991,0,-0.26,0.59,-21.33
2113,2026-06-21T20:45:01.280Z,33.6521439,-117.3045427,390.3,12.40,-0.105,-0.145,0.991,0,-0.47,0.75,-21.32
2114,2026-06-21T20:45:01.320Z,33.6521450,-117.3045432,390.3,12.33,-0.104,-0.139,0.991,0,-0.63,0.89,-21.21
2115,2026-06-21T20:45:01.360Z,33.6521463,-117.3045434,390.3,12.66,-0.102,-0.134,0.993,0,-0.73,0.99,-21.03
2116,2026-06-21T20:45:01.400Z,33.6521475,-117.3045439,390.3,12.59,-0.101,-0.128,0.995,0,-0.77,1.02,-20.78
2117,2026-06-21T20:45:01.440Z,33.6521487,-117.3045443,390.3,12.42,-0.098,-0.121,0.997,0,-0.74,1.01,-20.41
2118,2026-06-21T20:45:01.480Z,33.6521497,-117.3045446,390.3,12.32,-0.095,-0.114,0.999,0,-0.61,0.94,-19.93
2119,2026-06-21T20:45:01.520Z,33.6521510,-117.3045449,390.3,12.24,-0.092,-0.107,1.000,0,-0.40,0.83,-19.36
2120,2026-06-21T20:45:01.560Z,33.6521522,-117.3045451,390.3,12.11,-0.090,-0.101,0.999,0,-0.11,0.71,-18.72
2121,2026-06-21T20:45:01.600Z,33.6521533,-117.3045455,390.2,12.27,-0.088,-0.096,0.996,0,0.28,0.59,-18.03
2122,2026-06-21T20:45:01.640Z,33.6521545,-117.3045458,390.2,11.96,-0.086,-0.091,0.993,0,0.75,0.52,-17.33
2123,2026-06-21T20:45:01.680Z,33.6521557,-117.3045460,390.2,11.76,-0.085,-0.084,0.992,0,1.25,0.50,-16.60
2124,2026-06-21T20:45:01.720Z,33.6521568,-117.3045462,390.2,12.01,-0.083,-0.076,0.992,0,1.66,0.51,-15.85
2125,2026-06-21T20:45:01.760Z,33.6521580,-117.3045465,390.2,12.01,-0.083,-0.067,0.994,0,1.88,0.54,-15.13
2126,2026-06-21T20:45:01.800Z,33.6521591,-117.3045467,390.2,11.76,-0.083,-0.060,0.996,0,1.84,0.53,-14.50
2127,2026-06-21T20:45:01.840Z,33.6521602,-117.3045470,390.2,11.76,-0.083,-0.057,0.997,0,1.56,0.47,-14.00
2128,2026-06-21T20:45:01.880Z,33.6521614,-117.3045474,390.2,11.82,-0.082,-0.057,0.995,0,1.13,0.36,-13.63
2129,2026-06-21T20:45:01.920Z,33.6521625,-117.3045476,390.2,11.85,-0.082,-0.060,0.992,0,0.62,0.26,-13.36
2130,2026-06-21T20:45:01.960Z,33.6521637,-117.3045478,390.1,11.75,-0.080,-0.063,0.989,0,0.04,0.21,-13.11
2131,2026-06-21T20:45:02.040Z,33.6521660,-117.3045483,390.1,11.13,-0.079,-0.066,0.989,0,-0.50,0.24,-12.88
2132,2026-06-21T20:45:02.080Z,33.6521670,-117.3045484,390.1,11.34,-0.078,-0.070,0.990,0,-0.94,0.28,-12.68
2133,2026-06-21T20:45:02.120Z,33.6521681,-117.3045486,390.1,11.33,-0.077,-0.073,0.993,0,-1.22,0.31,-12.49
2134,2026-06-21T20:45:02.160Z,33.6521692,-117.3045487,390.1,11.29,-0.076,-0.074,0.998,0,-1.30,0.33,-12.26
2135,2026-06-21T20:45:02.200Z,33.6521704,-117.3045488,390.1,11.07,-0.076,-0.072,1.004,0,-1.16,0.29,-11.98
2136,2026-06-21T20:45:02.240Z,33.6521715,-117.3045490,390.1,10.96,-0.075,-0.065,1.008,0,-0.88,0.21,-11.59
2137,2026-06-21T20:45:02.280Z,33.6521726,-117.3045491,390.1,10.94,-0.075,-0.054,1.012,0,-0.59,0.14,-11.08
2138,2026-06-21T20:45:02.320Z,33.6521736,-117.3045493,390.1,10.88,-0.074,-0.043,1.013,0,-0.40,0.10,-10.50
2139,2026-06-21T20:45:02.360Z,33.6521747,-117.3045495,390.1,10.88,-0.073,-0.034,1.011,0,-0.34,0.11,-9.91
2140,2026-06-21T20:45:02.400Z,33.6521757,-117.3045496,390.1,10.83,-0.073,-0.030,1.006,0,-0.38,0.19,-9.31
2141,2026-06-21T20:45:02.440Z,33.6521767,-117.3045496,390.1,10.86,-0.074,-0.030,1.000,0,-0.43,0.28,-8.76
2142,2026-06-21T20:45:02.480Z,33.6521779,-117.3045499,390.1,10.79,-0.076,-0.035,0.995,0,-0.41,0.35,-8.25
2143,2026-06-21T20:45:02.520Z,33.6521789,-117.3045501,390.1,10.72,-0.080,-0.042,0.992,0,-0.28,0.35,-7.80
2144,2026-06-21T20:45:02.560Z,33.6521799,-117.3045502,390.1,10.48,-0.085,-0.050,0.990,0,-0.06,0.29,-7.42
2145,2026-06-21T20:45:02.600Z,33.6521809,-117.3045503,390.1,10.67,-0.092,-0.056,0.990,0,0.20,0.21,-7.16
2146,2026-06-21T20:45:02.640Z,33.6521820,-117.3045504,390.1,10.48,-0.100,-0.060,0.990,0,0.43,0.20,-7.03
2147,2026-06-21T20:45:02.680Z,33.6521830,-117.3045505,390.1,10.21,-0.108,-0.061,0.991,0,0.58,0.26,-7.01
2148,2026-06-21T20:45:02.720Z,33.6521840,-117.3045506,390.1,10.05,-0.117,-0.060,0.992,0,0.62,0.38,-7.07
2149,2026-06-21T20:45:02.760Z,33.6521850,-117.3045508,390.1,10.22,-0.127,-0.056,0.992,0,0.55,0.48,-7.17
2150,2026-06-21T20:45:02.800Z,33.6521859,-117.3045508,390.1,9.74,-0.137,-0.048,0.991,0,0.39,0.50,-7.23
2151,2026-06-21T20:45:02.840Z,33.6521868,-117.3045508,390.1,9.39,-0.147,-0.038,0.989,0,0.19,0.46,-7.19
2152,2026-06-21T20:45:02.880Z,33.6521876,-117.3045508,390.1,9.45,-0.159,-0.027,0.987,0,-0.03,0.42,-7.03
2153,2026-06-21T20:45:02.920Z,33.6521887,-117.3045509,390.1,9.39,-0.173,-0.017,0.988,0,-0.33,0.42,-6.75
2154,2026-06-21T20:45:02.960Z,33.6521895,-117.3045510,390.1,8.87,-0.191,-0.012,0.992,0,-0.65,0.45,-6.38
2155,2026-06-21T20:45:03.040Z,33.6521912,-117.3045512,390.1,8.29,-0.208,-0.013,0.997,0,-0.88,0.44,-5.98
2156,2026-06-21T20:45:03.080Z,33.6521919,-117.3045512,390.1,8.13,-0.221,-0.016,1.002,0,-1.01,0.43,-5.60
2157,2026-06-21T20:45:03.120Z,33.6521927,-117.3045513,390.1,7.87,-0.230,-0.020,1.004,0,-1.04,0.39,-5.26
2158,2026-06-21T20:45:03.160Z,33.6521934,-117.3045513,390.1,7.57,-0.234,-0.024,1.004,0,-0.94,0.34,-4.96
2159,2026-06-21T20:45:03.200Z,33.6521941,-117.3045513,390.1,7.17,-0.234,-0.025,1.002,0,-0.76,0.30,-4.73
2160,2026-06-21T20:45:03.240Z,33.6521947,-117.3045514,390.1,7.11,-0.232,-0.025,0.999,0,-0.56,0.28,-4.53
2161,2026-06-21T20:45:03.280Z,33.6521955,-117.3045514,390.1,6.72,-0.230,-0.023,0.997,0,-0.40,0.26,-4.35
2162,2026-06-21T20:45:03.320Z,33.6521961,-117.3045515,390.1,6.51,-0.228,-0.021,0.995,0,-0.28,0.24,-4.19
2163,2026-06-21T20:45:03.360Z,33.6521967,-117.3045515,390.1,6.21,-0.225,-0.018,0.994,0,-0.23,0.25,-4.04
2164,2026-06-21T20:45:03.400Z,33.6521973,-117.3045515,390.1,5.97,-0.222,-0.015,0.995,0,-0.24,0.27,-3.87
2165,2026-06-21T20:45:03.440Z,33.6521978,-117.3045515,390.1,5.90,-0.217,-0.014,0.996,0,-0.30,0.29,-3.72
2166,2026-06-21T20:45:03.480Z,33.6521983,-117.3045515,390.1,5.57,-0.212,-0.015,0.997,0,-0.38,0.29,-3.59
2167,2026-06-21T20:45:03.520Z,33.6521988,-117.3045515,390.1,5.20,-0.206,-0.018,0.998,0,-0.45,0.28,-3.48
2168,2026-06-21T20:45:03.560Z,33.6521993,-117.3045515,390.1,5.07,-0.200,-0.022,0.996,0,-0.47,0.26,-3.40
2169,2026-06-21T20:45:03.600Z,33.6521998,-117.3045515,390.1,4.99,-0.194,-0.025,0.994,0,-0.41,0.25,-3.36
2170,2026-06-21T20:45:03.640Z,33.6522002,-117.3045516,390.1,4.67,-0.190,-0.026,0.993,0,-0.33,0.26,-3.32
2171,2026-06-21T20:45:03.680Z,33.6522007,-117.3045515,390.1,4.54,-0.186,-0.024,0.993,0,-0.23,0.28,-3.29
2172,2026-06-21T20:45:03.720Z,33.6522011,-117.3045516,390.1,4.33,-0.184,-0.019,0.994,0,-0.15,0.28,-3.24
